match_id,player_id,team,role,champion,win,kills,deaths,assists,cs,vision_score,wards_placed,damage_to_champions,gold_earned,objective_participation,first_blood,lane_advantage
M00526,P041,B,Jungle,Jarvan IV,0,7,4,8,154,27,1,25430,12988,3.0,0,0.33
M00526,P054,B,Bottom,Xayah,0,4,6,3,252,24,2,29636,14595,2.0,0,0.51
M00526,P010,B,Bottom,Kai’Sa,0,6,6,2,217,44,2,27152,13942,0.0,0,-0.87
M00526,P049,B,Mid,Twisted Fate,0,5,4,6,223,31,1,20445,13986,2.0,0,-1.56
M00527,P018,A,Top,Camille,0,7,7,2,154,27,6,18994,14787,1.0,0,-2.14
M00527,P067,A,Bottom,Xayah,0,4,6,5,166,31,3,24600,13426,2.0,0,-0.73
M00527,P065,A,Jungle,Kha’Zix,0,8,3,7,130,26,2,26264,13201,1.0,0,0.83
M00527,P061,A,Mid,Akali,0,7,7,2,174,27,3,24110,13936,1.0,0,-1.1
M00527,P025,A,Bottom,Jinx,0,3,5,3,143,25,3,23475,9916,1.0,0,0.65
M00527,P038,B,Bottom,Tristana,1,9,5,7,169,21,2,27058,15007,1.0,1,-0.46
M00527,P070,B,Mid,Twisted Fate,1,5,4,8,191,27,1,23443,13873,2.0,0,0.13
M00527,P001,B,Support,Leona,1,13,3,12,45,26,7,23456,12735,3.0,1,-2.1
M00527,P020,B,Jungle,Jarvan IV,1,8,3,8,107,35,1,23013,11635,2.0,0,0.05
M00527,P023,B,Top,Camille,1,11,2,13,171,21,2,27501,14456,2.0,0,1.72
M00528,P042,A,Mid,Ahri,0,7,5,8,320,50,3,30229,17291,2.0,0,-0.56
M00528,P022,A,Support,Thresh,0,5,7,10,57,46,8,27176,13556,1.0,0,0.74
M00528,P055,A,Bottom,Lucian,0,2,8,6,320,55,1,27380,15794,2.0,0,-0.1
M00528,P059,A,Mid,Vex,0,5,11,7,320,35,3,27094,17001,2.0,0,-1.31
M00528,P038,A,Bottom,Lucian,0,5,4,8,320,47,3,28573,17723,0.0,0,-0.34
M00528,P017,B,Bottom,Ezreal,1,13,6,6,320,47,2,27773,18855,0.0,0,1.53
M00528,P056,B,Bottom,Kai’Sa,1,6,5,9,320,46,2,31468,16376,2.0,0,-0.06
M00528,P034,B,Support,Thresh,1,7,3,17,72,60,5,24986,12132,4.0,0,1.2
M00528,P077,B,Bottom,Kai’Sa,1,10,3,7,320,33,1,37775,17056,1.0,0,1.52
M00528,P035,B,Mid,Vex,1,10,7,9,320,43,1,29954,17822,1.0,1,0.25
M00529,P019,A,Jungle,Viego,1,10,4,12,123,22,3,22729,14732,3.0,0,0.52
M00529,P053,A,Support,Lulu,1,10,6,10,13,34,0,22270,11626,1.0,0,2.21
M00529,P005,A,Top,Aatrox,1,7,5,11,168,28,1,20849,14618,1.0,0,0.07
M00529,P060,A,Jungle,Viego,1,8,4,4,114,31,2,21573,14344,3.0,0,-0.53
M00529,P021,A,Top,Aatrox,1,17,2,9,167,25,1,26656,17385,2.0,0,1.31
M00529,P059,B,Mid,Syndra,0,6,7,8,142,32,4,26498,11822,4.0,0,-0.52
M00529,P071,B,Jungle,Viego,0,13,3,6,110,37,3,31018,13427,0.0,1,1.12
M00529,P054,B,Bottom,Xayah,0,6,8,3,175,23,3,20802,13684,2.0,0,-0.17
M00529,P013,B,Mid,Viktor,0,2,6,9,161,23,5,22883,12273,1.0,0,-1.22
M00529,P056,B,Bottom,Lucian,0,4,5,7,143,18,2,19845,12838,1.0,0,0.6
M00530,P048,A,Support,Leona,0,7,6,10,8,24,5,23846,12789,1.0,0,-0.39
M00530,P010,A,Bottom,Jinx,0,5,7,5,186,25,3,23807,13691,3.0,0,-1.18
M00530,P013,A,Mid,Orianna,0,9,9,6,163,34,0,25635,13197,2.0,0,-0.83
M00530,P074,A,Top,Aatrox,0,7,7,5,150,24,4,24452,14862,2.0,0,-0.13
M00530,P003,A,Support,Lulu,0,6,5,13,29,26,4,21509,13039,3.0,0,0.55
M00530,P045,B,Jungle,Lee Sin,1,7,4,9,127,25,2,22912,12256,2.0,0,-0.04
M00530,P066,B,Mid,Yasuo,1,18,5,10,107,19,3,28567,15645,4.0,0,0.28
M00530,P068,B,Support,Alistar,1,13,7,13,17,32,3,28634,14227,4.0,0,2.34
M00530,P037,B,Jungle,Graves,1,9,4,9,122,27,0,24575,12754,1.0,1,-0.13
M00530,P070,B,Mid,Akali,1,7,4,6,160,20,0,23473,13067,4.0,0,-0.21
M00531,P011,A,Mid,Syndra,0,8,4,4,255,34,2,25279,15432,2.0,0,0.23
M00531,P054,A,Bottom,Jinx,0,4,12,5,253,23,2,23558,13595,1.0,0,0.42
M00531,P072,A,Jungle,Nocturne,0,4,9,6,163,31,3,18254,13249,1.0,0,0.52
M00531,P070,A,Mid,Vex,0,4,4,5,199,27,3,24501,12517,4.0,0,-2.12
M00531,P001,A,Support,Leona,0,6,7,11,58,34,2,24617,10652,1.0,0,1.96
M00531,P053,B,Support,Thresh,1,7,7,9,39,30,7,28008,11914,2.0,0,-0.82
M00531,P007,B,Top,Malphite,1,11,4,9,242,38,1,24367,15567,1.0,0,2.67
M00531,P033,B,Bottom,Kai’Sa,1,13,1,7,266,43,4,29362,17342,4.0,0,-1.4
M00531,P012,B,Jungle,Sejuani,1,8,4,9,181,39,3,29312,14254,2.0,0,1.97
M00531,P013,B,Mid,Vex,1,12,4,10,252,48,3,25032,17552,2.0,0,1.03
M00532,P016,A,Top,Malphite,0,9,5,6,247,24,7,25611,16440,1.0,0,0.75
M00532,P046,A,Mid,Orianna,0,7,8,9,238,40,5,28177,15232,1.0,0,0.9
M00532,P049,A,Mid,Ahri,0,9,9,2,277,40,3,26563,16268,2.0,0,0.18
M00532,P053,A,Support,Leona,0,4,12,8,55,48,5,24010,10958,1.0,0,0.03
M00532,P058,A,Support,Thresh,0,3,9,10,48,46,4,18975,11726,0.0,0,-0.79
M00532,P014,B,Mid,Twisted Fate,1,8,3,4,293,29,2,29667,16650,2.0,0,1.77
M00532,P074,B,Top,Camille,1,8,6,7,244,44,3,26441,15930,5.0,0,-0.84
M00532,P013,B,Mid,Akali,1,11,4,9,311,33,2,31823,17656,5.0,0,-0.17
M00532,P079,B,Mid,Yasuo,1,18,2,9,273,34,2,35176,17918,3.0,0,-0.83
M00532,P043,B,Mid,Twisted Fate,1,9,7,6,248,34,4,28331,15808,2.0,1,-0.39
M00533,P052,A,Support,Morgana,0,4,5,6,61,46,3,22231,9684,2.0,0,0.41
M00533,P006,A,Jungle,Lee Sin,0,5,3,5,156,33,3,21250,13232,2.0,0,0.16
M00533,P031,A,Top,Darius,0,4,6,2,186,27,2,20821,12822,0.0,0,0.79
M00533,P056,A,Bottom,Tristana,0,7,7,1,215,40,2,21770,15094,1.0,0,-0.91
M00533,P027,A,Jungle,Sejuani,0,11,9,8,113,20,4,34167,13964,3.0,0,0.19
M00533,P007,B,Top,Aatrox,1,12,2,9,199,25,0,21382,16083,1.0,0,-0.66
M00533,P080,B,Mid,Yasuo,1,11,4,7,191,26,3,31256,13457,4.0,0,-1.43
M00533,P035,B,Mid,Yasuo,1,15,7,7,177,31,3,28705,14573,3.0,1,0.63
M00533,P055,B,Bottom,Ezreal,1,8,4,8,249,32,3,26606,15423,3.0,0,-0.86
M00533,P037,B,Jungle,Graves,1,8,6,9,159,19,4,27670,13815,3.0,0,0.59
M00534,P021,A,Top,Ornn,1,10,2,6,219,19,1,28916,16819,5.0,0,0.06
M00534,P063,A,Jungle,Elise,1,15,5,8,156,25,4,28417,13454,2.0,0,-0.08
M00534,P042,A,Mid,Ahri,1,7,7,10,262,24,1,24490,15093,2.0,0,-0.24
M00534,P001,A,Support,Rakan,1,11,7,11,55,26,5,31132,12720,5.0,0,-1.0
M00534,P066,A,Mid,Akali,1,7,7,14,268,30,2,25078,16283,1.0,1,0.2
M00534,P079,B,Mid,Ahri,0,8,6,4,227,25,1,22520,15954,2.0,0,0.15
M00534,P036,B,Jungle,Elise,0,1,7,7,131,22,2,17448,10200,1.0,0,-1.3
M00534,P040,B,Support,Nautilus,0,3,14,8,20,35,1,24896,9335,2.0,1,-1.74
M00534,P074,B,Top,Gnar,0,5,3,5,197,22,4,22898,13247,1.0,0,0.1
M00534,P075,B,Support,Morgana,0,3,9,8,31,32,6,26537,10651,3.0,1,-0.11
M00535,P032,A,Support,Thresh,0,5,7,8,27,27,7,17773,10251,3.0,0,0.45
M00535,P078,A,Support,Leona,0,6,5,10,41,39,4,22622,10406,3.0,0,-0.36
M00535,P026,A,Bottom,Ashe,0,7,11,4,82,33,1,19026,12436,1.0,0,0.89
M00535,P063,A,Jungle,Viego,0,9,4,5,83,29,3,23366,13146,3.0,0,-0.87
M00535,P073,A,Mid,Ahri,0,5,6,5,118,23,1,24582,11133,1.0,0,-0.15
M00535,P012,B,Jungle,Graves,1,8,2,5,58,27,2,21378,13051,2.0,0,1.54
M00535,P019,B,Jungle,Nocturne,1,8,3,10,74,18,2,23518,13085,6.0,0,0.56
M00535,P047,B,Mid,Akali,1,6,5,10,127,21,0,17390,13742,0.0,0,-0.04
M00535,P067,B,Bottom,Xayah,1,5,2,5,151,22,4,19558,12689,3.0,0,-0.18
M00535,P074,B,Top,Gnar,1,8,9,8,124,30,7,23027,12112,1.0,1,1.82
M00536,P029,A,Bottom,Lucian,1,10,5,4,196,20,0,27892,16401,1.0,0,1.14
M00536,P022,A,Support,Braum,1,6,4,12,62,25,5,20885,10641,3.0,0,-0.92
M00536,P049,A,Mid,Orianna,1,13,5,8,189,23,6,34570,17463,0.0,0,0.14
M00536,P018,A,Top,Camille,1,10,5,11,177,24,5,20982,16313,1.0,1,1.07
M00536,P072,A,Jungle,Viego,1,9,5,7,119,31,3,25172,14316,0.0,0,0.18
M00536,P036,B,Jungle,Jarvan IV,0,4,10,3,124,23,5,15652,12074,3.0,0,0.56
M00536,P051,B,Support,Thresh,0,8,6,9,42,29,2,22114,10962,3.0,0,-1.25
M00536,P048,B,Support,Leona,0,8,7,8,30,30,2,25719,11697,3.0,0,0.26
M00536,P005,B,Top,Gnar,0,6,6,2,157,27,1,17907,12328,0.0,0,0.69
M00536,P056,B,Bottom,Xayah,0,4,6,8,202,20,3,21209,14091,1.0,0,-0.78
M00537,P060,A,Jungle,Viego,0,11,7,7,122,26,3,22153,15160,2.0,1,0.95
M00537,P045,A,Jungle,Nocturne,0,4,5,7,102,22,2,19749,13348,3.0,0,-0.92
M00537,P006,A,Jungle,Jarvan IV,0,2,5,3,90,27,3,22673,12013,1.0,0,-0.35
M00537,P007,A,Top,Camille,0,11,5,4,128,28,3,22476,14787,2.0,0,-1.17
M00537,P034,A,Support,Morgana,0,6,9,5,14,29,3,20409,9147,6.0,0,-1.95
M00537,P076,B,Mid,Viktor,1,11,5,6,159,28,2,28859,14415,5.0,0,0.29
M00537,P056,B,Bottom,Lucian,1,7,7,8,170,21,2,26725,13644,3.0,0,-0.33
M00537,P023,B,Top,Aatrox,1,12,7,8,203,28,6,25012,15186,1.0,0,1.25
M00537,P002,B,Support,Leona,1,7,3,11,42,25,5,20886,11775,2.0,1,1.38
M00537,P005,B,Top,Darius,1,6,6,8,135,30,3,27498,14087,2.0,0,1.31
M00538,P019,A,Jungle,Lee Sin,0,11,6,6,51,15,0,30899,12511,0.0,0,-0.03
M00538,P029,A,Bottom,Jinx,0,1,12,5,126,33,2,13322,11096,2.0,1,-0.61
M00538,P032,A,Support,Nautilus,0,7,9,4,61,30,4,24078,12975,1.0,0,0.58
M00538,P072,A,Jungle,Sejuani,0,5,5,5,112,21,2,18945,13913,1.0,0,0.1
M00538,P020,A,Jungle,Elise,0,9,6,4,86,22,2,18988,12270,3.0,0,-1.66
M00538,P003,B,Support,Alistar,1,3,7,10,62,37,3,14631,9964,4.0,0,0.4
M00538,P048,B,Support,Nautilus,1,14,1,13,41,32,4,26625,13235,2.0,0,0.5
M00538,P016,B,Top,Camille,1,7,5,10,138,21,0,20680,14106,0.0,0,0.36
M00538,P037,B,Jungle,Lee Sin,1,12,3,5,128,25,5,30021,14277,1.0,0,0.39
M00538,P075,B,Support,Braum,1,13,6,13,19,23,5,25804,13205,4.0,0,-0.58
M00539,P052,A,Support,Braum,0,7,6,11,42,48,6,26668,12512,1.0,1,-1.59
M00539,P050,A,Support,Leona,0,4,8,10,37,25,6,22684,10577,2.0,0,1.91
M00539,P042,A,Mid,Twisted Fate,0,4,1,4,208,32,5,28308,13718,1.0,0,-0.17
M00539,P010,A,Bottom,Lucian,0,4,4,4,229,42,5,31094,14293,1.0,0,0.37
M00539,P035,A,Mid,Orianna,0,4,8,4,209,37,0,24727,14195,0.0,0,-0.07
M00539,P004,B,Bottom,Lucian,1,4,4,7,251,36,1,23827,15631,4.0,0,0.56
M00539,P032,B,Support,Nautilus,1,5,2,13,42,34,4,25983,11800,2.0,0,1.25
M00539,P023,B,Top,Ornn,1,17,4,10,223,29,7,27346,17614,3.0,0,-1.17
M00539,P025,B,Bottom,Caitlyn,1,7,2,7,262,37,2,26270,12103,5.0,0,-0.08
M00539,P065,B,Jungle,Jarvan IV,1,8,3,12,176,26,2,24087,15350,2.0,0,0.05
M00540,P024,A,Mid,Vex,0,9,2,5,130,14,4,27428,14381,1.0,0,-0.93
M00540,P052,A,Support,Nautilus,0,7,8,4,8,30,3,18412,10359,2.0,1,0.29
M00540,P022,A,Support,Rakan,0,8,6,4,35,25,3,29397,12651,3.0,0,0.52
M00540,P028,A,Top,Darius,0,10,8,2,65,22,1,18862,14606,1.0,0,0.91
M00540,P065,A,Jungle,Nocturne,0,11,3,4,101,30,1,28700,14324,0.0,0,0.02
M00540,P045,B,Jungle,Lee Sin,1,6,3,7,100,32,2,19947,10978,3.0,0,2.03
M00540,P079,B,Mid,Orianna,1,11,10,8,95,12,4,25665,14747,1.0,0,1.19
M00540,P074,B,Top,Gnar,1,10,4,12,88,23,3,19363,12408,2.0,0,-0.52
M00540,P049,B,Mid,Syndra,1,11,7,7,146,22,3,25235,13730,2.0,1,-0.5
M00540,P050,B,Support,Rakan,1,6,9,11,45,27,1,23040,10760,5.0,0,0.56
M00541,P004,A,Bottom,Jinx,1,7,3,4,179,27,2,23192,13453,3.0,0,0.67
M00541,P015,A,Bottom,Jinx,1,12,6,9,163,29,2,29470,14438,1.0,0,1.45
M00541,P078,A,Support,Thresh,1,11,9,14,29,18,3,25836,14662,1.0,0,0.46
M00541,P071,A,Jungle,Jarvan IV,1,11,4,8,95,27,2,24158,12961,0.0,1,0.37
M00541,P008,A,Jungle,Nocturne,1,11,5,5,100,6,5,26805,14015,3.0,0,-0.3
M00541,P021,B,Top,Fiora,0,8,3,3,128,22,3,22657,13175,1.0,0,-0.08
M00541,P044,B,Mid,Syndra,0,9,8,6,117,20,1,26338,13344,0.0,1,-0.55
M00541,P048,B,Support,Leona,0,6,4,7,48,31,3,21827,12415,3.0,0,0.24
M00541,P043,B,Mid,Akali,0,6,6,9,136,27,2,20383,13051,0.0,0,-3.24
M00541,P032,B,Support,Rakan,0,3,4,9,38,36,1,19292,8558,2.0,0,-0.41
M00542,P015,A,Bottom,Ezreal,1,15,6,5,202,36,1,28875,18404,2.0,0,-0.66
M00542,P075,A,Support,Morgana,1,8,8,9,22,22,4,22527,11791,2.0,0,-2.12
M00542,P023,A,Top,Fiora,1,7,5,15,155,33,3,21015,14364,1.0,0,0.8
M00542,P002,A,Support,Morgana,1,1,7,6,40,28,6,17934,9193,2.0,0,0.62
M00542,P006,A,Jungle,Nocturne,1,2,11,10,123,25,5,18587,12765,4.0,0,1.78
M00542,P029,B,Bottom,Xayah,0,3,3,5,185,33,4,25240,12532,0.0,1,-1.26
M00542,P044,B,Mid,Orianna,0,10,7,4,197,29,4,32842,13180,3.0,1,1.57
M00542,P034,B,Support,Thresh,0,6,8,10,35,44,7,20021,11677,2.0,0,-0.03
M00542,P008,B,Jungle,Graves,0,2,8,2,116,25,1,14610,11195,5.0,0,-1.52
M00542,P080,B,Mid,Ahri,0,11,8,3,183,31,0,29535,15767,0.0,0,-2.38
M00543,P007,A,Top,Malphite,1,10,3,9,154,21,1,21349,14361,4.0,1,0.48
M00543,P072,A,Jungle,Graves,1,9,8,12,153,18,2,25323,13966,4.0,0,-0.19
M00543,P016,A,Top,Malphite,1,6,4,13,145,29,1,20685,10838,2.0,0,-0.5
M00543,P029,A,Bottom,Tristana,1,12,6,10,157,21,2,30054,14385,2.0,0,0.18
M00543,P049,A,Mid,Vex,1,6,5,7,174,22,0,25936,13163,1.0,0,0.32
M00543,P055,B,Bottom,Ezreal,0,2,10,8,175,25,1,27666,10427,1.0,0,-0.03
M00543,P024,B,Mid,Akali,0,7,11,5,170,32,1,20365,14539,1.0,0,0.22
M00543,P071,B,Jungle,Sejuani,0,7,2,5,86,29,3,24313,13500,2.0,1,1.18
M00543,P002,B,Support,Alistar,0,3,7,7,32,40,7,14320,9329,3.0,0,0.15
M00543,P080,B,Mid,Orianna,0,7,5,5,170,27,0,27195,14273,1.0,0,0.79
M00544,P050,A,Support,Nautilus,1,6,6,9,53,36,4,21999,11806,7.0,0,0.15
M00544,P079,A,Mid,Akali,1,9,8,8,217,47,1,29927,13084,2.0,1,1.11
M00544,P069,A,Bottom,Lucian,1,7,6,9,247,24,1,20470,15249,2.0,0,-0.96
M00544,P046,A,Mid,Yasuo,1,4,9,8,249,45,2,20589,12422,3.0,0,-0.55
M00544,P019,A,Jungle,Nocturne,1,6,7,7,156,36,6,20056,15975,4.0,0,-0.49
M00544,P028,B,Top,Gnar,0,4,10,4,189,33,0,19167,14238,0.0,0,-0.93
M00544,P032,B,Support,Nautilus,0,2,6,5,52,38,2,20522,10670,1.0,0,0.66
M00544,P002,B,Support,Alistar,0,6,7,6,41,52,3,25127,11240,2.0,0,-0.75
M00544,P016,B,Top,Camille,0,13,7,6,195,30,3,22990,16124,4.0,0,0.45
M00544,P014,B,Mid,Akali,0,13,3,5,200,31,2,28653,16442,1.0,0,-0.14
M00545,P014,A,Mid,Syndra,0,8,5,6,208,34,2,27121,13630,2.0,0,-0.12
M00545,P074,A,Top,Darius,0,6,9,4,210,39,1,20839,18141,1.0,0,0.06
M00545,P061,A,Mid,Vex,0,8,9,5,225,20,1,33559,15207,2.0,0,0.17
M00545,P028,A,Top,Camille,0,9,8,8,201,28,1,23175,13785,0.0,0,-0.82
M00545,P054,A,Bottom,Ezreal,0,4,9,5,216,41,2,22444,14602,2.0,0,0.16
M00545,P058,B,Support,Lulu,1,6,7,10,53,42,5,21112,12237,6.0,0,-0.32
M00545,P003,B,Support,Nautilus,1,12,7,11,43,32,3,28997,13127,2.0,0,-0.88
M00545,P038,B,Bottom,Tristana,1,12,4,13,241,35,2,26205,16993,4.0,0,-0.02
M00545,P065,B,Jungle,Sejuani,1,3,6,8,164,39,2,18867,12848,1.0,0,2.07
M00545,P079,B,Mid,Viktor,1,9,5,15,218,29,2,32283,15406,3.0,0,1.63
M00546,P050,A,Support,Leona,0,6,6,9,64,32,2,25945,11298,1.0,0,0.48
M00546,P061,A,Mid,Twisted Fate,0,9,8,6,238,34,1,29247,16182,2.0,0,-0.39
M00546,P065,A,Jungle,Viego,0,6,5,6,186,30,2,25058,13999,3.0,0,-1.24
M00546,P064,A,Jungle,Graves,0,6,9,4,169,31,3,25567,15311,2.0,1,-1.23
M00546,P032,A,Support,Rakan,0,6,3,6,28,43,6,22578,10194,1.0,0,-0.93
M00546,P009,B,Support,Alistar,1,11,1,8,54,37,4,31858,10262,4.0,0,-0.38
M00546,P045,B,Jungle,Graves,1,10,8,9,161,36,1,27702,15162,1.0,0,-1.43
M00546,P068,B,Support,Nautilus,1,6,7,9,46,29,7,28357,11689,3.0,0,0.39
M00546,P040,B,Support,Morgana,1,6,6,8,54,41,4,21997,10923,2.0,0,1.57
M00546,P053,B,Support,Braum,1,7,8,14,37,52,5,24268,10235,2.0,1,-0.97
M00547,P076,A,Mid,Vex,0,4,5,3,233,31,0,24629,14581,2.0,0,-0.72
M00547,P058,A,Support,Rakan,0,5,6,6,60,31,2,28206,10906,2.0,0,1.23
M00547,P020,A,Jungle,Jarvan IV,0,10,7,5,184,46,2,26954,13752,3.0,0,0.9
M00547,P010,A,Bottom,Xayah,0,5,9,5,252,40,5,28860,14203,2.0,0,1.72
M00547,P001,A,Support,Nautilus,0,5,3,4,48,49,5,20060,12280,1.0,0,0.12
M00547,P033,B,Bottom,Ashe,1,16,5,8,258,35,3,23079,19128,3.0,0,1.87
M00547,P019,B,Jungle,Elise,1,8,2,7,195,36,2,27133,15583,5.0,0,0.66
M00547,P032,B,Support,Thresh,1,4,3,10,60,42,2,21866,9790,3.0,0,-0.71
M00547,P066,B,Mid,Syndra,1,8,5,7,236,33,4,23869,14491,2.0,0,1.06
M00547,P067,B,Bottom,Ezreal,1,6,5,10,265,34,5,13513,14185,1.0,0,2.1
M00548,P075,A,Support,Morgana,0,4,5,12,35,45,1,25936,10322,2.0,0,1.58
M00548,P077,A,Bottom,Jinx,0,10,1,5,288,37,2,28133,17190,2.0,0,0.87
M00548,P072,A,Jungle,Graves,0,8,10,3,186,23,4,27451,13122,2.0,0,-0.08
M00548,P076,A,Mid,Twisted Fate,0,6,5,5,248,33,2,24995,14352,2.0,0,-0.36
M00548,P045,A,Jungle,Kha’Zix,0,5,8,7,169,32,5,27946,12241,1.0,0,0.89
M00548,P014,B,Mid,Ahri,1,8,5,7,263,29,5,21877,14718,2.0,0,0.57
M00548,P022,B,Support,Rakan,1,8,6,12,68,38,5,23071,12853,2.0,0,-1.21
M00548,P055,B,Bottom,Tristana,1,15,7,6,254,39,3,31470,16857,2.0,0,1.05
M00548,P073,B,Mid,Ahri,1,7,7,14,240,26,2,27996,14524,3.0,0,-0.23
M00548,P017,B,Bottom,Ezreal,1,4,6,9,278,35,4,26674,15118,2.0,0,0.15
M00549,P053,A,Support,Alistar,1,8,2,10,24,30,1,31847,11170,0.0,0,-0.01
M00549,P040,A,Support,Rakan,1,4,3,10,32,34,3,19370,10829,2.0,1,1.81
M00549,P058,A,Support,Alistar,1,6,5,9,70,30,6,22154,12612,4.0,1,-0.84
M00549,P008,A,Jungle,Elise,1,6,9,4,133,41,3,21815,13299,5.0,0,-0.71
M00549,P071,A,Jungle,Kha’Zix,1,13,2,11,137,36,4,27622,17476,2.0,0,-2.21
M00549,P060,B,Jungle,Jarvan IV,0,7,8,6,141,22,3,24950,13365,1.0,0,-1.06
M00549,P061,B,Mid,Yasuo,0,13,4,1,183,25,2,29629,17235,0.0,1,-0.61
M00549,P047,B,Mid,Twisted Fate,0,5,4,4,202,25,0,24471,14008,0.0,0,-0.4
M00549,P006,B,Jungle,Viego,0,5,5,12,124,43,0,24251,12229,0.0,0,0.52
M00549,P050,B,Support,Alistar,0,8,10,8,23,39,3,27742,11173,1.0,0,-1.1
M00550,P049,A,Mid,Ahri,0,10,3,4,197,29,1,23014,14584,2.0,0,0.79
M00550,P010,A,Bottom,Ezreal,0,5,6,3,247,40,3,26990,15913,1.0,0,0.59
M00550,P020,A,Jungle,Viego,0,13,8,5,143,38,2,29751,16639,1.0,0,-1.62
M00550,P037,A,Jungle,Lee Sin,0,5,4,6,145,41,4,19650,11330,1.0,0,0.36
M00550,P056,A,Bottom,Jinx,0,7,13,5,211,48,4,26110,13459,1.0,1,-0.02
M00550,P008,B,Jungle,Viego,1,6,6,8,174,29,0,23441,15061,1.0,0,0.03
M00550,P041,B,Jungle,Kha’Zix,1,8,2,15,145,26,1,29216,13811,2.0,0,0.21
M00550,P012,B,Jungle,Viego,1,9,5,9,151,31,3,32498,15521,2.0,0,2.03
M00550,P062,B,Jungle,Kha’Zix,1,6,9,10,185,35,3,23358,13048,4.0,0,0.19
M00550,P054,B,Bottom,Xayah,1,10,6,6,270,36,2,26219,17205,1.0,0,1.5
M00551,P002,A,Support,Alistar,1,7,3,13,58,32,4,23417,9079,4.0,0,-0.29
M00551,P050,A,Support,Rakan,1,10,5,7,71,31,5,29384,14473,1.0,1,0.77
M00551,P060,A,Jungle,Lee Sin,1,10,7,11,170,31,1,29743,14452,5.0,0,0.22
M00551,P011,A,Mid,Akali,1,8,2,6,220,28,3,34286,15676,4.0,0,1.07
M00551,P025,A,Bottom,Ezreal,1,5,8,14,231,35,4,21467,15875,4.0,0,-1.12
M00551,P048,B,Support,Thresh,0,5,1,8,12,49,2,27477,10331,1.0,0,-0.37
M00551,P039,B,Bottom,Ezreal,0,3,7,5,216,36,0,17843,12748,1.0,0,-0.47
M00551,P054,B,Bottom,Tristana,0,7,10,5,261,30,5,23048,16705,3.0,0,-0.15
M00551,P042,B,Mid,Viktor,0,4,3,4,214,27,2,20115,14567,1.0,0,0.09
M00551,P003,B,Support,Thresh,0,2,10,7,60,34,5,23211,12336,1.0,0,-0.49
M00552,P040,A,Support,Leona,0,4,10,2,30,39,1,27655,10124,4.0,0,-0.61
M00552,P063,A,Jungle,Viego,0,8,4,4,157,24,2,24856,13683,1.0,1,-0.73
M00552,P049,A,Mid,Viktor,0,6,3,9,237,31,1,24784,15099,1.0,0,-1.22
M00552,P020,A,Jungle,Nocturne,0,6,4,3,141,25,0,19051,12795,4.0,0,0.86
M00552,P042,A,Mid,Twisted Fate,0,6,5,7,187,25,1,20667,14783,2.0,0,0.14
M00552,P046,B,Mid,Orianna,1,5,6,7,215,29,3,23036,14212,3.0,1,0.04
M00552,P016,B,Top,Malphite,1,6,4,9,217,47,4,24067,14216,0.0,0,1.24
M00552,P008,B,Jungle,Lee Sin,1,11,4,10,183,38,7,16598,14736,5.0,0,-0.2
M00552,P037,B,Jungle,Kha’Zix,1,14,3,9,175,36,2,25587,14443,4.0,0,0.7
M00552,P013,B,Mid,Yasuo,1,8,7,7,206,31,2,31452,14995,4.0,0,-0.03
M00553,P035,A,Mid,Twisted Fate,0,7,2,6,193,37,2,26282,14700,0.0,0,-2.64
M00553,P029,A,Bottom,Caitlyn,0,7,10,4,205,11,0,30675,15099,0.0,0,-0.08
M00553,P046,A,Mid,Ahri,0,9,7,2,142,20,3,28001,13365,2.0,0,-0.8
M00553,P015,A,Bottom,Ashe,0,6,8,6,191,22,0,25603,13302,0.0,0,-0.43
M00553,P068,A,Support,Lulu,0,4,9,7,28,25,7,23045,11604,3.0,0,-0.53
M00553,P074,B,Top,Camille,1,6,5,9,172,23,2,23920,13393,1.0,0,-0.17
M00553,P045,B,Jungle,Nocturne,1,15,6,12,164,41,1,35356,17190,3.0,0,-0.38
M00553,P055,B,Bottom,Xayah,1,5,6,6,191,33,8,23583,12865,1.0,0,-0.03
M00553,P061,B,Mid,Viktor,1,10,7,5,194,26,4,22953,14777,3.0,0,0.19
M00553,P052,B,Support,Nautilus,1,11,3,8,38,33,0,19259,11477,0.0,0,1.37
M00554,P045,A,Jungle,Sejuani,0,8,5,6,121,26,4,21432,12173,1.0,0,0.6
M00554,P078,A,Support,Nautilus,0,4,9,4,39,30,6,18742,10366,2.0,0,-0.83
M00554,P025,A,Bottom,Caitlyn,0,6,6,3,191,17,4,21903,14274,0.0,0,0.51
M00554,P007,A,Top,Fiora,0,6,2,5,190,36,2,22215,14475,1.0,0,0.31
M00554,P005,A,Top,Renekton,0,6,8,7,169,24,4,23762,12939,1.0,0,-0.53
M00554,P041,B,Jungle,Jarvan IV,1,18,5,8,148,32,5,30911,15601,2.0,1,-0.29
M00554,P018,B,Top,Renekton,1,2,3,9,162,27,1,20337,11123,2.0,0,1.25
M00554,P049,B,Mid,Ahri,1,10,7,3,199,31,1,33349,15347,4.0,0,0.55
M00554,P037,B,Jungle,Elise,1,10,5,6,135,36,2,28835,14103,0.0,0,-1.14
M00554,P052,B,Support,Thresh,1,10,1,9,21,37,3,22637,12387,3.0,0,1.19
M00555,P067,A,Bottom,Xayah,1,9,4,10,216,31,3,25414,15582,4.0,0,0.2
